Customer_ID,Name,Age,Gender,City,Employment_Type,Monthly_Income,Loan_Amount,Interest_Rate,Tenure_Months,Credit_Score,Vehicle_Type,Down_Payment,EMI,Previous_Default,Loan_Status
C1390,Indrans Mani,41.0,F,Pune,Salaried,41046,292985,13.8,12,606.0,car,74053,20762,0,Default
C2896,Rania Chaudhari,22.0,F,Vadodara,Self employed,14155,161200,12.5,48,734.0,SUV,36015,2934,No,No Default
C0380,Saksham Viswanathan,19.0,F,Thane,Self  Employed,65021,226149,14.8,48,726.0,BikE,29152,4711,N,No Default
C1929,Saira Verma,29.0,F,Jaipur,salaried,51063,374053,12.6,60,569.0,CAR,92302,5287,no,Default
C0581,Anay Mann,35.0,M,Vadodara,salaried,28850,344645,11.4,48,,Car,97263,5741,no,No Default
C1351, Neysa Kara ,36.0,M,Bhopal,salaried,106636,461420,14.5,36,563.0,Bike,125851,10672,No,Default
C1491,Stuvan Sahni,34.0,F,Lucknow,Self employed,62008,645506,11.0,36,726.0,CAR,89445,17145,No,Default
C0152,Zain Kalita,29.0,M,Pune, salarieD,39640,168120,9.8,24,596.0,Bike,18224,6857,no,Default
C2100,Nayantara Brahmbhatt,38.0,F,Pune,salaried,55526,475751,11.8,60,782.0,car,47703,7975,0,Default
C2126,Baiju Dash,34.0,F,Nashik,Self employed,34171,409368,12.0,36,632.0,SUV,82847,10158,N,No Default
C1601,Nishith Sachdeva,29.0,F,Kolkata,Govt,87569,990334,9.1,12,623.0,car,230008,69126,0,No Default
C1859,Suhana Bhat,,F,Bengaluru,salaried,45190,234910,11.5,24,684.0,Bike,61977,8034,N,No Default
C2113,Shalv Sane,18.0,F,Nagpur,Self  Employed,40879,644953,12.4,72,721.0,TRUCK,162417,7532,no,No Default
C0040,Rasha Upadhyay,20.0,F,Gurugram,self employed,29507,172107,12.7,30,688.0,Bike,47899,4666,0,no default
C1533,Vivaan Sridhar,36.0,M,Chennai,Self-employed,77731,983045,10.3,24,648.0,car,173630,37199,N,no default
C2400,Kimaya Halder,36.0,F,Lucknow,salaried,49260,453388,10.3,30,689.0,car,125187,12066,No,No Default
C0384,Dhanush Guha,32.0,F,Surat,Salaried,39979,254756,16.4,72,685.0,BIKE,32600,3591,No,Default
C0059,Zara Dewan,44.0,M,Chennai,SALARIED,45427,374334,11.5,60,729.0,CAR,19730,6589,0,Default
C0523,Priyansh Swamy,39.0,M,Indore,Salaried ,103392,1292814,10.6,36,658.0,Car,70831,37542,0,Default
C0938,Advika Ramanathan,54.0,M,Patna,Salaried ,65295,559068,12.2,60,767.0,CAR,44270,9626,N,Default
C0414,Ayesha Sanghvi,18.0,F,Patna,Salaried ,33173,329490,13.9,12,710.0,S U V,31434,28290,Yes,Default
C0456,Vihaan Sanghvi,41.0,M,Indore,Salaried ,68031,326703,11.4,18,699.0,BIKE,45270,17417,YES,DEFAULT
C2623,Priyansh Gara,36.0,F,Pune,BUSINESS,53100,317384,11.9,30,768.0,bike,46134,10117,Y,Default
C2907,Zaina Cheema,36.0,M,Kochi,salaried,42066,601499,8.8,12,613.0,suv,129821,42765,NO,Default
C0123,Myra Ratta,,M,Nagpur,Self employed,35237,175372,15.1,72,483.0,bike,28092,2354,NO,Default
C2153,Onkar Badami,39.0,M,Surat,BUSINESS,64777,493927,11.5,60,694.0,SUV,93030,7450,0,Default
C1374,Pranay Deo,37.0,F,Bengaluru,self employed,31317,356720,16.0,18,647.0,Car,83466,17609,no,Default
C0917,Arhaan Vaidya,18.0,M,Thane,Salaried ,32755,202206,13.0,48,585.0,BikE,30619,4039,NO,Default
C0827,Jhanvi Barad,34.0,M,Thane,Business,28893,433441,14.7,72,669.0,SUV,69988,5790,NO,Default
C0527,Rati Bobal,40.0,F, Lucknow ,Self Employed,87301,1354642,9.6,18,580.0,suv,94465,76730,YES,Default
C2426,Manjari Baria,38.0,M,Kochi,Government,62741,852477,15.1,60,626.0,S U V,125052,13954,N,Default
C1547,Darshit Garg,35.0,M,Indore,Salaried,27121,345059,11.0,12,583.0,SUV,98908,22768,No,Default
C2240,Alisha Ghosh,36.0,M,Jaipur,,37734,512540,18.4,36,585.0,Suv,33256,15763,NO,Default
C0897,Navya  Ahluwalia,45.0,M,Bengaluru, salarieD,47407,202247,16.5,60,690.0,Bike,23735,3466,N,Default
C3160,Baiju Mallick,43.0,M,Kochi,,62229,450984,13.4,48,678.0, c ar ,91412,8494,N,No Default
C1137,Mehul Yadav,29.0,M,Bhopal,Salaried ,39519,456866,11.4,72,635.0,c ar,120510,5204,no,No Default
C1896,Zara Chauhan,28.0,F,Chennai,SALARIED,44437,354264,10.5,18,795.0,Suv,94304,15958,No,No Default
C2855,Tushar Dave,48.0,M,Noida,govt ,87051,327716,14.7,30,718.0,bike,45707,10782,No,Default
C0279,Kismat Venkatesh,49.0,M,Visakhapatnam,SALARIED,90118,657080,8.9,60,587.0,c ar,37157,11251,NO,No Default
C1710,Shanaya Bhattacharyya,27.0,M,Bengaluru,Self-employed,38689,263021,14.7,30,620.0,Car,53128,8024,N,No Default
C0883,Ela Tata,29.0,M,Patna,govt ,28464,245173,12.8,36,638.0,car,55606,5939,NO,default
C0738,Seher Sha,31.0,F,Nagpur,Salaried ,49717,206952,14.2,30,, BIKE ,58433,5653,0,Default
C0879,Diya Gole,41.0,M,Vadodara,Salaried ,83506,958583,12.4,72,697.0,c ar,85278,13633,0,Default
C1567,Samiha Bava,32.0,F,Noida,self employed,36665,549237,15.6,30,682.0,Truck,87782,17781,YES,Default
C1507,Shaan Suri,40.0,M,Nashik,Self employed,29935,271694,11.1,72,541.0,c ar,18421,3908,No,No Default
C2075,Mehul Kamdar,32.0,M, Kochi ,Self employed,40179,250789,10.7,72,523.0,bike,74079,2716,YES,Default
C1781,Nirvaan Varkey,33.0,F,Kolkata,Salaried ,32423,429210,13.5,24,606.0,Suv,108446,15169,no,No Default
C0295,Yuvraj  Gour,40.0,M,Nashik,govt ,43451,424555,9.9,18,669.0,c  ar,90937,20369,No,Default
C0505,Ira Sani,49.0,M,Mumbai,Goverment,64911,742539,11.1,48,726.0,CAR,137002,14015,No,Default
C1660,Rohan Sabharwal,34.0,M,Hyderabad,Self-employed,27890,334839,9.4,60,742.0, c ar ,63754,4942,No,No Default
C2726,Onkar Krishnamurthy,27.0,M,Ahmedabad,self employed,46995,539592,13.3,36,515.0, Suv ,83978,14339,No,No Default
C1949,Hrishita Savant,39.0,F,Surat,salaried,37615,244719,12.2,24,744.0,Car,37213,9700,no,Default
C1956,Manjari Bakshi,39.0,M,Patna,salaried,34536,356763,12.1,72,,CAR,51462,4753,NO,no default
C3085,Miraan Kakar,22.0,M,Hyderabad,govt ,90296,803608,9.3,36,621.0,Car,132221,20384,Y,No Default
C1154,Hrishita Gola,27.0,F,Bengaluru,Self Employed,13853,119609,10.9,12,659.0,CAR,26479,8606,Y,Default
C1991,Vidur Kari,22.0,M,Bengaluru,Self employed,38881,527049,14.3,36,691.0,suv,28383,15832,0,No Default
C0548,Yuvaan Kaul,20.0,M,Bhopal,salaried,32701,110220,9.6,36,544.0,BIKE,24133,2620,yes,Default
C0709, Anaya Varma ,41.0,F,Pune,self employed,55411,546054,13.0,24,619.0,c ar,109245,20566,no,Default
C0004,Elakshi Dhawan,24.0,F,Vadodara,Self-employed,23834,219093,10.6,30,711.0,CAR,39120,6635,No,DEFAULT
C2007,Vedika Bail,35.0,F,Kochi,SALARIED,64761,350531,10.7,60,807.0,bike,77935,5029,No,No Default
C1144,Darshit Wali,43.0,M,Gurugram,Business ,79850,1010441,,72,573.0, Car ,297089,11552,Y,No Default
C0389,Fateh Dey,33.0,F,Delhi,SALARIED,49922,763170,11.5,12,624.0,S U V,81159,63370,No,No Default
C1574,Navya Verma,36.0,M,Lucknow,Salaried ,18180,140315,11.8,60,567.0,suv,10031,2427,N,No Default
C1735,Armaan Kota,20.0,M,Kolkata,,27739,299289,11.1,72,572.0,CAR,29044,4170,No,No Default
C0561,Mohanlal Hora,42.0,M,Chennai,,94783,676858,11.2,24,634.0,CAR,180790,22984,No,No Default
C0359,Ayesha Kara,26.0,M,Chennai,Self employed,54046,525052,14.5,36,632.0,S U V,62843,14700,0,Default
C1605,Kimaya Kanda,32.0,M,Coimbatore,Business,47105,343494,13.0,48,598.0,SUV,69736,6444,0,Default
C0836,Dhruv Andra,,F,Indore,SALARIED,65605,299703,8.8,36,665.0,BIKE,61948,7185,N,Default
C1099,Bhamini Gole,31.0,F,Kolkata,,48093,495209,11.6,30,615.0,CAR,113071,14215,N,No Default
C1207,Arnav Ben,23.0,M,Vadodara,Government,100426,887699,11.0,60,683.0,car,176142,13163,0,Default
C1463,Mahika Venkatesh,28.0,F,Patna,SALARIED,74529,761003,8.4,48,759.0,CAR,210126,12440,NO,No Default
C3069,Drishya Saini,23.0,M,Kolkata,UNEMPLOYED,45501,211427,12.8,18,584.0,bike,47208,10291,0,Default
C1067,Mamooty Tandon,21.0,F,Gurugram,Self  Employed,63675,209890,11.4,18,641.0,BIKE,36741,10715,No,default
C3138,Bhavin Dada,35.0,M,Gurugram,Student ,52169,167718,13.1,36,645.0,BikE,46080,3821,0,No Default
C1367,Dhanuk Krishna,49.0,F,Kochi,SALARIED,37287,162490,11.3,60,591.0,BIKE,31684,2426,no,Default
C2683, Samaira Devan ,38.0,F,Surat,Self  Employed,63771,399021,11.1,24,692.0,CAR,42135,16520,no,NO DEFAULT
C0612,Hansh Chandra,32.0,F,Hyderabad,Self employed,43493,392715,10.3,30,682.0,Car,111881,10325,no,No Default
C1172,Romil Sarkar,26.0,M,Bhopal,Salaried ,65091,713445,10.8,60,635.0,Car,95913,11403,NO,Default
C0477,Riaan Kannan,37.0,F,Ahmedabad,Self-employed,71551,828109,14.0,12,593.0,car,96073,69543,N,No Default
C0032,Kashvi Jha,22.0,F,Visakhapatnam, salarieD,60467,664245,10.3,60,590.0,c ar,157175,9321,0,Default
C1141,Kiara Ghose,18.0,F,Bhopal,salaried,40479,370134,8.2,48,803.0,c  ar,56893,7060,0,Default
C1022,Hunar Dutt,44.0,F,Jaipur,Self Employed,35970,165358,10.8,18,616.0,bike,29314,8374,NO,No Default
C1661,Baiju Saraf,41.0,M,Ahmedabad,Self employed,68612,731799,8.4,48,800.0,CAR,153965,13049,NO,No Default
C0428,Yashvi Jayaraman,28.0,M,Vadodara,Self  Employed,20870,225356,11.0,18,658.0,c ar,32334,11903,1, No Default 
C2562,Tushar Kara,25.0,F, Ahmedabad ,salaried,34610,110361,15.9,36,718.0, Bike ,14516,3085,No,No Default
C0392,Manikya Sekhon,30.0,F, Surat ,,55507,257827,12.7,72,713.0,BikE,16900,3771,N,Default
C2177,Renee Khalsa,43.0,M,Ahmedabad,Student ,37027,163903,9.7,24,769.0,BikE,46655,5359,no,no default
C2771,Nakul Gupta,39.0,M,Pune,SALARIED,75697,862008,11.4,12,439.0,S U V,137279,67279,1,Default
C0896,Khushi Barad,46.0,F,Kolkata,SALARIED,43388,564686,8.0,48,603.0,Truck,80092,10903,No,No Default
C1237, Kaira Baria ,32.0,F,Patna,Salaried,23176,142237,12.6,30,812.0,CAR,39066,3872,No,No Default
C1931,Misha Rau,28.0,M,Visakhapatnam,Salaried,34437,288636,12.5,60,663.0,c ar,71370,4073,No,Default
C0230,Tara Mani,48.0,F,Jaipur,Salaried ,54337,251483,12.2,24,622.0,bike,72780,8354,no,Default
C1850,indrajit karan,20.0,F,VADODARA,Self Employed,99567,1053079,10.2,48,566.0,CAR,76779,22414,N,No Default
C2112,Pranay Kale,33.0,M,Chennai, salarieD,42848,287062,11.2,36,718.0,Car,61315,6973,No,Default
C1814,Saksham Saran,23.0,M,Lucknow,Salaried ,34003,394512,10.7,72,828.0,car,41175,5432,N,No Default
C0063,Miraan Bali,25.0,M,Patna,SALARIED,38940,136308,13.4,18,765.0,BIKE,10261,7940,NO,Default
C1910,Rania  Khurana,33.0,M,Kochi,bussiness,63034,615518,10.5,12,743.0,car,104931,47016,0,No Default
C0714,Vivaan Kapoor,27.0,F,Noida,salaried,34176,107491,13.4,30,538.0,BikE,28429,2988,No,Default
C0753,Tarini Vala,49.0,M,Gurugram,Govt,38565,596337,,72,738.0,suv,57293,8227,No, No Default 
C1223,Taran Bhalla,18.0,M,Kochi,bussiness,23107,144402,18.6,18,662.0,Car,27394,7709,no,No Default
C2097,Emir  Toor,27.0,F,Surat,self employed,78461,437513,15.8,36,676.0,BikE,121113,10177,YES,Default
C0809,Aarush Bobal,36.0,F, Kochi ,Self Employed,34695,164876,9.3,48,717.0,Bike,14705,3419,Y,No Default
C0058,Madhup Kanda,,M,Indore,Salaried,73781,830486,11.1,12,688.0,car,228913,55695,0,Default
C1703,Abram Bassi,41.0,M,Kolkata,SALARIED,119578,1135206,10.8,60,642.0,Suv,297727,15465,No,No Default
C1408,Kashvi Ratti,44.0,Other,Jaipur,Self Employed,43859,555004,8.9,24,761.0,CAR,111462,20125,N,No Default
C2167,Farhan Keer,43.0,M,Noida,,27134,101902,12.7,24,681.0,bike,19493,3869,YES,No Default
C1189,Hrishita Hans,36.0,M,Pune,Self  Employed,86626,981033,12.5,72,590.0, c ar ,111259,13590,No,Default
C1082,Fateh  Kohli,18.0,F,Thane,bussiness,34551,375973,10.4,30,634.0,Suv,83573,10760,NO,Default
C2484,Bhamini Buch,25.0,F,Patna,,52652,251234,15.2,24,850.0,bike,48330,9739,NO,No Default
C1447,Navya Vohra,36.0,F,Nagpur,SALARIED,35595,458789,13.5,12,659.0,c ar,24288,41096,N,No Default
C1950,Miraan Banerjee,22.0,F,Bengaluru, salarieD,28082,228604,12.8,30,711.0,c ar,49705,6726,No,No Default
C0717,Mahika Tiwari,29.0,M,Chennai,salaried,27402,339358,12.2,30,678.0,suv,67168,10179,N,Default
C1300,Arnav  Handa,39.0,M,Hyderabad,salaried,102059,643962,16.6,30,585.0,Bike,108884,20796,0,Default
C1676, Yuvraj  Shere ,26.0,F,Nagpur,SALARIED,53071,171295,15.7,36,621.0,Bike,40953,4189,no,Default
C0987,Yakshit Arora,,F,Patna,Self Employed,62927,797657,9.0,12,737.0,CAR,65101,66540,N,Default
C0629,Khushi Amble,24.0,F,Delhi,Salaried ,21927,167927,13.4,48,742.0,Car,31357,3226,no,No Default
C0141,Divyansh Ratta,32.0,M,Chennai,Self-employed,99835,540048,8.6,24,641.0,Bike,137591,18211,NO,No Default
C2066,Anahi Kunda,38.0,M,Lucknow,Salaried,26678,345787,12.1,30,649.0,c ar,66880,10421,N,no default
C3180,Anay Gara,37.0,M,Mumbai,SALARIED,20875,92166,8.0,18,659.0,Bike,11044,4867,N,No Default
C1112,Dhanush Kaur,20.0,F,Mumbai,SALARIED,36314,303059,8.8,18,741.0,suv,88883,12945,NO,No Default
C0378,Divij Uppal,28.0,M,Coimbatore, salarieD,25980,111567,14.7,36,647.0,BIKE,29296,2621,no,Default
C0719,Jivin Bhattacharyya,35.0,M,Ahmedabad,,17632,130175,10.9,24,705.0,c ar,9273,5586,0,Default
C1637,Priyansh Sathe,23.0,M,Coimbatore,Self  Employed,36616,228255,,48,654.0,CAR,25050,4817,NO,Default
C3011,Kiara Lall,18.0,F,Mumbai,Salaried ,82740,1235341,11.9,72,743.0,Suv,172720,16514,no,No Default
C1961,Bhamini Bajaj,28.0,F,Bhopal,Salaried ,32299,107465,10.5,12,618.0,Bike,30026,7130,NO,Default
C1247,Kanav Gala,19.0,M,Ahmedabad,self employed,33310,139923,15.5,72,624.0,BIKE,24890,2000,NO,No Default
C0500,Kashvi Bakshi,22.0,M,Jaipur,Self employed,28155,107376,11.2,12,629.0,bike,14907,8568,0,No Default
C0019,Devansh Kaur,33.0,F,Jaipur,Salaried,40491,361255,11.1,72,649.0,Car,48554,4825,N,Default
C1767,Bhavin Thakur,29.0,M,Coimbatore,salaried,40824,133714,13.4,24,662.0,BIKE,13964,5658,N,default
C2110,Fateh Goswami,20.0,M,Coimbatore,SALARIED,45392,352580,14.4,30,663.0,suv,92442,9919,no,Default
C1280,Umang Som,32.0,F,Chennai, salarieD,41413,415324,10.4,72,621.0,car,41654,5729,no,No Default
C0145,Devansh Varty,36.0,F, Visakhapatnam ,Self Employed,49408,179450,13.8,30,679.0, BikE ,10495,6409,Yes,No Default
C1384,Faiyaz Sabharwal,,F,Indore,UNEMPLOYED,56860,709627,9.7,48,795.0,car,200531,11634,no,No Default
C2860,Yashvi Char,36.0,F,Lucknow,Student ,35408,444394,,36,670.0,Car,63888,11806,No,Default
C1035,Kimaya Kalla,31.0,M,Mumbai, salarieD,28152,267655,14.1,18,622.0,suv,15471,15985,No,Default
C3117,Miraan Malhotra,18.0,F,Kolkata,self employed,41106,286286,13.2,36,694.0,CAR,81888,6427,NO,No Default
C0367,Tejas Kadakia,,M,Pune,Salaried,50982,433586,10.1,48,693.0,CAR,118006,7238,NO,No Default
C2448,Aradhya Kulkarni,52.0,M,Nagpur,Self-employed,59114,368077,10.8,12,608.0, bike ,108195,23995,N,Default
C2852,Anahi Badami,21.0,F,Thane,salaried,34780,339571,,60,,c ar,38411,5566,NO, Default 
C1675,Jiya Viswanathan,29.0,F,Nagpur,BUSINESS,48297,331683,8.0,24,669.0,car,41113,13075,0,NO DEFAULT
C2070,Tanya Halder,38.0,Other,Thane, salarieD,145151,908288,13.0,36,807.0,bike,49607,26953,0,No Default
C2201,Eshani Kothari,,F,Thane,SALARIED,24450,237877,11.9,24,600.0,suv,34414,9486,N,Default
C1960,Kabir Lall,22.0,M,Noida, salarieD,54677,587968,11.1,60,775.0,car,156051,7997,NO, Default 
C3157,Eva Rana,18.0,M,Nashik,Self  Employed,31463,202627,11.8,18,758.0,Bike,54672,9189,no,No Default
C0178,Parinaaz Krishnan,26.0,M,Bengaluru,salaried,101198,749236,10.4,60,668.0,CAR,146470,11090,no,Default
C1224, Damini Dyal ,25.0,M,Delhi,Self  Employed,57822,224510,12.0,72,591.0,BIKE,23246,3130,No,No Default
C2956,Shanaya Dasgupta,38.0,M,Thane,Self employed,96190,620605,10.7,24,766.0,Bike,147902,21803,0,Default
C3033,Pranay Upadhyay,42.0,F,Nashik,Salaried,117355,1242412,12.9,12,715.0,Car,85535,90000,no,No Default
C0238,Shlok Rege,31.0,M,Chennai,Salaried ,32026,115528,9.7,24,761.0, BikE ,33953,3728,no,No Default
C0322,Pranay Chaudry,47.0,M,Coimbatore,SALARIED,81318,412358,9.8,24,724.0,Bike,73437,15505,NO,DEFAULT
C2320,Nayantara Ranganathan,48.0,M,Thane,Self  Employed,29016,302810,,18,563.0,Car,76743,14468,No,Default
C0286,Amira Varughese,18.0,M,Visakhapatnam, salarieD,66985,282388,12.5,48,676.0,Bike,53665,5360,No,Default
C1019,Ritvik Lal,18.0,F,Chennai,salaried,82015,390126,14.6,72,814.0,bike,66946,5143,N,Default
C2640,Saanvi Sanghvi,40.0,M,Kolkata, salarieD,55897,568126,13.5,12,725.0,car,109611,43367,No,No Default
C2751,Vihaan Jhaveri,46.0,F, Mumbai ,Business ,54779,308523,11.4,12,650.0,BikE,20893,26701,0,No Default
C2643,Anay Tara,32.0,M,Pune,,49785,607204,13.6,12,729.0,S U V,177271,40700,0,Default
C1870,Krish Guha,,M, Noida ,self employed,46754,230144,10.1,48,760.0,bike,16849,4892,0,No Default
C1146,Dishani Ratta,28.0,M,Jaipur,Self employed,42509,246726,9.2,72,700.0,BIKE,42858,3091,no,No Default
C0770,Aarav Dass,22.0,F,Nagpur,Student ,68367,381327,8.5,72,584.0,bike,49156,5005,No,No Default
C2534,Siya Bhatti,41.0,F,Nashik,,46353,192568,11.9,72,619.0,BikE,22618,2641,no,Default
C0306,Anika Chandran,40.0,F,Kolkata, salarieD,57552,463026,,60,641.0,SUV,63427,7379,N,No Default
C1597,Aarush Amble,31.0,F,Delhi,SALARIED,52614,574426,10.3,18,706.0,S U V,109976,28460,No,No Default
C1541,Uthkarsh Bhandari,39.0,F,Thane,self employed,91806,379790,13.2,60,637.0,Bike,58895,6054,No,No Default
C0546,Devansh Mangat,24.0,M,Kochi,,41004,421913,,18,704.0,Car,29196,24522,no,No Default
C2440,Yuvaan Mangat,37.0,F,Bhopal,salaried,75577,752618,12.1,12,668.0,CAR,73602,63431,0,Default
C2419,Armaan Master,33.0,M,Hyderabad,Salaried ,29613,142164,15.7,72,654.0,bike,36696,2000,NO,Default
C2936,Tushar Bhatia,30.0,F,Vadodara,Business,50423,495843,13.6,72,699.0,car,140765,5602,Y,Default
C1002,Ivana Goel,33.0,F,Patna,SALARIED,61386,791117,11.0,48,693.0,SUV,158412,14631,No,Default
C1454,Zoya Gala,29.0,F,Bengaluru,Salaried ,67022,508166,11.6,12,682.0,SUV,152184,33106,No,Default
C3159,Zeeshan Ratta,,F,Nagpur,Self-employed,22474,303265,12.5,36,630.0,SUV,69448,7306,N,Default
C0444,Saksham Sarraf,,F,Kolkata,Salaried ,62857,232632,15.1,18,717.0,bike,54547,11387,0,Default
C3025,Khushi Bhavsar,44.0,M,Nashik,Salaried,42083,466423,14.5,60,667.0, Car ,37356,8188,N,Default
C1496,Samarth Brahmbhatt,38.0,F,Bhopal,Business ,50517,445878,13.3,36,588.0,car,119404,10274,No,Default
C0890,Faiyaz Garde,33.0,F,Vadodara,govt ,78269,1007318,11.4,12,628.0,Car,211089,73916,no,Default
C2669,Manjari Raval,45.0,M,Gurugram,Self  Employed,67876,646834,11.7,18,678.0,S U V,92837,34378,N,Default
C0490,Anahita Desai,42.0,M,Pune,BUSINESS,82296,326180,12.9,18,598.0,bike,65179,16370,yes,Default
C1481,Sahil Loke,25.0,M,Visakhapatnam,Salaried ,75015,434115,,24,515.0,BikE,77368,16157,0,Default
C3168,Rasha Garg,45.0,F,Delhi, salarieD,56023,185788,12.7,18,772.0,BikE,40366,9105,no,Default
C1514,Tara Bedi,22.0,M,Kochi,BUSINESS,34882,398808,8.6,24,664.0,CAR,39399,16263,N,No Default
C1893,Aradhya Choudhary,37.0,M,Visakhapatnam,Salaried ,82715,1013539,11.4,30,584.0,car,261706,27918,YES,No Default
C1501,Damini Wagle,36.0,F,Chennai,govt ,42688,466543,,24,727.0,SUV,54299,19547,NO,Default
C2618,Mohanlal Varty,42.0,M,Jaipur,Salaried ,23481,138984,13.8,36,674.0,Bike,14166,3945,0,Default
C1325,Saksham Chand,21.0,F,Lucknow,salaried,38527,153991,19.2,60,707.0,BikE,38712,2290,0,No Default
C0631,Zoya Balan,33.0,M,Kolkata,Govt,46048,348703,8.6,48,550.0,car,102712,5565,No,No Default
C1235,Ranbir Bhargava,27.0,M,Kochi,Salaried,43082,414268,9.4,48,671.0,car,31467,8724,N,Default
C0321,Anya Sastry,27.0,F,Lucknow,Salaried ,19744,270504,13.9,12,686.0,suv,43509,21545,yes,Default
C1724,Jivin Rege,18.0,M,Delhi,UNEMPLOYED,53249,274353,,12,566.0,bike,80153,18076,no,No Default
C0875,Nishith Chowdhury,28.0,M,Mumbai,,31028,360367,9.0,60,620.0,TRUCK,62068,5419,N,Default
C2152,Yakshit Tank,36.0,M,Vadodara,Salaried,38667,237859,13.7,36,614.0,car,46745,6036,N,Default
C1579,Hansh Chowdhury,39.0,M,Thane,SALARIED,44614,338622,15.3,18,560.0,car,80874,16510,YES,Default
C2620,Nehmat Joshi,21.0,M, Patna ,salaried,34920,358164,9.8,48,812.0,Car,61479,6786,no,Default
C1804,Raghav Madan,31.0,F,Bhopal,Salaried,92413,497201,12.6,36,556.0,BIKE,124177,11667,1,No Default
C2668,Tarini Amble,18.0,F,Kochi,SALARIED,45199,487974,9.9,18,766.0,c ar,131895,21740,0,No Default
C2743,Shlok Baral,33.0,F,Thane,Self  Employed,33610,377989,10.2,24,737.0,suv,39600,15537,NO,No Default
C2069,Vihaan Solanki,28.0,M,Chennai,,27706,342261,11.4,60,618.0, Suv ,38599,5637,0,Default
C2730,Priyansh Dhar,38.0,M,Nashik,Self  Employed,52613,605933,9.4,36,689.0,suv,63720,16477,1,Default
C1013,Nitara Chahal,26.0,F,Vadodara,Self  Employed,66409,998936,14.1,48,,SUV,104653,21257,N,Default
C3032,Divij Soni,46.0,M,Bengaluru,Business,79760,402224,12.9,60,585.0,Bike,25793,7083,1,Default
C1104,Jayesh Mani,50.0,M, Ahmedabad ,Salaried ,30234,167646,10.9,30,626.0,Bike,19424,5479,N,Default
C0567,Parinaaz Barman,32.0,F,Noida,,30059,301630,13.5,18,615.0,Suv,18949,17824,1,No Default
C1466,Vardaniya Srinivas,32.0,F,Thane,govt ,46883,324111,16.6,30,711.0,car,60395,10249,yes,No Default
C1662,Vritika Bhatt,42.0,M,Surat, salarieD,43287,327911,9.6,36,665.0,Car,48783,8497,0,Default
C2294,Jayan Dayal,29.0,F,Gurugram,salaried,70383,215295,15.5,72,590.0,bike,24455,3061,No,No Default
C1794,Advik  Barman,34.0,F,Noida,Salaried ,40818,537973,12.2,18,622.0,Suv,38287,31147,N,No Default
C2494,Kiara Baral,32.0,F,Bengaluru,self employed,24709,131039,16.0,18,621.0,BIKE,21332,7070,NO,No Default
C2205,Vihaan Dada,35.0,F,Kochi,UNEMPLOYED,41206,149179,12.7,18,807.0,BIKE,10561,8679,Yes,Default
C2551,Dhanuk Zachariah,45.0,F, Patna ,BUSINESS,32638,395569,11.4,18,698.0,CAR,108376,17774,1,Default
C1612,Navya  Sen,32.0,M,Nashik,Self Employed,53761,630212,8.0,36,850.0,car,178101,13563,NO,No Default
C2750,Kanav Som,33.0,F, Surat ,Govt,94752,312937,13.6,30,706.0,BIKE,86333,8580,Yes,Default
C0569,Nishith Jayaraman,44.0,F,Noida,Salaried ,51810,586547,11.6,18,658.0,CAR,68651,32109,0,No Default
C1570,Anika Yogi,22.0,F,Thane,SALARIED,49800,406841,12.7,72,714.0,c ar,120625,4480,Y,Default
C0566, Tushar Seth ,36.0,M,Nashik,salaried,55599,505076,13.4,60,631.0,Suv,142734,6848,NO,No  Default
C0826,Dhanush Jani,,F,Surat,Salaried ,102095,731589,11.3,72,657.0,Car,46936,10583,N,No Default
C1160,Faiyaz Shroff,25.0,M,Mumbai,Salaried,36209,392038,8.0,36,739.0,truck,69248,9683,no,Default
C2952,Madhav Lata,22.0,F,Chennai, salarieD,95536,1687958,14.0,30,567.0,Truk,373533,49948,N,No  Default
C1352,Kanav Anand,44.0,M,Vadodara,Salaried,44687,472704,11.7,48,633.0,S U V,63488,9522,no,No Default
C0223,Anahita  Trivedi,26.0,M,Vadodara,Business ,51019,528914,,72,583.0,c ar,48661,7797,no,No Default
C1797,Nehmat Kumer,37.0,M,Jaipur,salaried,23543,352077,13.8,30,753.0,Suv,68894,10742,1,No Default
C0652, Anahi Tank ,43.0,M,Bhopal, salarieD,67306,337385,12.0,30,567.0,BIKE,43201,10982,0,No Default
C1143,Armaan  Khare,30.0,M,Indore,SALARIED,15974,157116,11.2,48,637.0,Suv,12000,3361,N,Default
C1197, Rasha Bajwa ,35.0,F,Gurugram,Business ,33351,423248,,48,664.0,SUV,119793,7099,NO,Default
C0426,Taimur Zacharia,,F,Indore,Salaried ,24336,243414,12.2,12,625.0,CAR,29674,19984,N,No Default
C1448,Ryan  Venkatesh,33.0,M,Kolkata,Self employed,147402,1785582,12.5,36,630.0,car,392877,43522,N,DEFAULT
C2321,Ryan Sen,32.0,M,Nashik,Salaried,36941,208899,16.5,18,713.0,BIKE,37428,11097,No,Default
C3076,Lavanya Mallick,36.0,M,Surat,SALARIED,37443,345409,12.4,60,643.0,Car,42472,5675,no,Default
C0900, Jayan Bhalla ,31.0,M,Visakhapatnam,Govt,58073,269074,12.7,72,794.0,BIKE,47673,3465,NO,no default
C0250,Priyansh Sahni,31.0,F,Delhi,Self  Employed,97215,419541,10.1,48,510.0,Bike,103313,7253,NO,Default
